ProcessID,RiskID,ControlID
P-27,R-682,C-2437
P-27,R-682,C-1105
P-27,R-682,C-2330
P-27,R-682,C-2438
P-27,R-682,C-1121
P-27,R-682,C-265
P-27,R-682,C-1122
P-27,R-682,C-1290
P-27,R-682,C-258
P-27,R-682,C-2329
P-27,R-682,C-2439
P-27,R-682,C-2440
P-27,R-682,C-2441
P-27,R-683,C-2437
P-27,R-683,C-1105
P-27,R-683,C-2330
P-27,R-683,C-2438
P-27,R-683,C-1121
P-27,R-683,C-265
P-27,R-683,C-1122
P-27,R-683,C-1290
P-27,R-683,C-258
P-27,R-683,C-2329
P-27,R-683,C-2439
P-27,R-683,C-2440
P-27,R-684,C-2437
P-27,R-684,C-1105
P-27,R-684,C-2330
P-27,R-684,C-2438
P-27,R-684,C-1121
P-27,R-684,C-265
P-27,R-684,C-1122
P-27,R-684,C-1290
P-27,R-684,C-258
P-27,R-684,C-2329
P-27,R-684,C-2439
P-27,R-684,C-2440
P-27,R-685,C-2437
P-27,R-685,C-1105
P-27,R-685,C-2330
P-27,R-685,C-2438
P-27,R-685,C-1121
P-27,R-685,C-265
P-27,R-685,C-1122
P-27,R-685,C-1290
P-27,R-685,C-258
P-27,R-685,C-2329
P-27,R-685,C-2439
P-27,R-685,C-2440
P-27,R-686,C-1121
P-27,R-686,C-1122
P-27,R-686,C-2329
P-28,R-687,C-2442
P-28,R-688,C-2443
P-28,R-688,C-2444
P-28,R-688,C-2445
P-28,R-688,C-2446
P-28,R-688,C-2447
P-28,R-688,C-2448
P-28,R-655,C-2328
P-28,R-655,C-2329
P-28,R-689,C-2330
P-28,R-689,C-2328
P-28,R-689,C-2343
P-28,R-689,C-2335
P-28,R-689,C-2329
P-28,R-690,C-2437
P-28,R-690,C-637
P-28,R-690,C-638
P-28,R-690,C-2449
P-28,R-690,C-2450
P-28,R-690,C-2451
P-28,R-690,C-2452
P-28,R-690,C-2453
P-28,R-690,C-2440
P-28,R-690,C-2454
P-28,R-691,C-2437
P-28,R-691,C-637
P-28,R-691,C-638
P-28,R-691,C-2449
P-28,R-691,C-2450
P-28,R-691,C-2451
P-28,R-691,C-2452
P-28,R-691,C-2453
P-28,R-691,C-2440
P-28,R-692,C-2437
P-28,R-692,C-637
P-28,R-692,C-638
P-28,R-692,C-2449
P-28,R-692,C-2450
P-28,R-692,C-2451
P-28,R-692,C-2452
P-28,R-692,C-2453
P-28,R-692,C-2440
P-28,R-693,C-2437
P-28,R-693,C-637
P-28,R-693,C-638
P-28,R-693,C-2449
P-28,R-693,C-2450
P-28,R-693,C-2451
P-28,R-693,C-2452
P-28,R-693,C-2453
P-28,R-693,C-2440
P-28,R-694,C-638
P-28,R-694,C-2449
P-28,R-682,C-2437
P-28,R-682,C-1105
P-28,R-682,C-2330
P-28,R-682,C-2438
P-28,R-682,C-1121
P-28,R-682,C-265
P-28,R-682,C-1122
P-28,R-682,C-1290
P-28,R-682,C-258
P-28,R-682,C-2329
P-28,R-682,C-2439
P-28,R-682,C-2440
P-28,R-682,C-2441
P-28,R-683,C-2437
P-28,R-683,C-1105
P-28,R-683,C-2330
P-28,R-683,C-2438
P-28,R-683,C-1121
P-28,R-683,C-265
P-28,R-683,C-1122
P-28,R-683,C-1290
P-28,R-683,C-258
P-28,R-683,C-2329
P-28,R-683,C-2439
P-28,R-683,C-2440
P-28,R-684,C-2437
P-28,R-684,C-1105
P-28,R-684,C-2330
P-28,R-684,C-2438
P-28,R-684,C-1121
P-28,R-684,C-265
P-28,R-684,C-1122
P-28,R-684,C-1290
P-28,R-684,C-258
P-28,R-684,C-2329
P-28,R-684,C-2439
P-28,R-684,C-2440
P-28,R-685,C-2437
P-28,R-685,C-1105
P-28,R-685,C-2330
P-28,R-685,C-2438
P-28,R-685,C-1121
P-28,R-685,C-265
P-28,R-685,C-1122
P-28,R-685,C-1290
P-28,R-685,C-258
P-28,R-685,C-2329
P-28,R-685,C-2439
P-28,R-685,C-2440
P-28,R-686,C-1121
P-28,R-686,C-1122
P-28,R-686,C-2329
P-29,R-695,C-2455
P-29,R-695,C-2456
P-29,R-695,C-2457
P-30,R-696,C-2458
P-30,R-696,C-2459
P-30,R-696,C-2460
P-30,R-696,C-2461
P-30,R-696,C-2462
P-30,R-696,C-2463
P-30,R-696,C-2464
P-30,R-696,C-2465
P-30,R-696,C-2466
P-30,R-696,C-2467
P-30,R-696,C-2468
P-30,R-696,C-2469
P-30,R-696,C-2470
P-30,R-696,C-2471
P-30,R-697,C-2472
P-30,R-697,C-2473
P-30,R-697,C-2474
P-30,R-697,C-2475
P-30,R-697,C-2476
P-30,R-697,C-2477
P-30,R-697,C-2478
P-30,R-697,C-2479
P-30,R-697,C-2480
P-30,R-697,C-2481
P-30,R-697,C-2482
P-30,R-697,C-2483
P-30,R-697,C-2484
P-30,R-697,C-2485
P-30,R-697,C-2159
P-30,R-697,C-2486
P-30,R-697,C-2487
P-30,R-697,C-2488
P-30,R-697,C-2489
P-30,R-698,C-2473
P-30,R-698,C-2159
P-30,R-698,C-2490
P-30,R-698,C-2491
P-30,R-596,C-2153
P-30,R-596,C-2154
P-30,R-597,C-2155
P-30,R-597,C-2156
P-30,R-597,C-2154
P-30,R-597,C-2157
P-30,R-598,C-2158
P-30,R-598,C-2159
P-30,R-598,C-2160
P-30,R-598,C-2161
P-30,R-598,C-2162
P-30,R-599,C-2163
P-30,R-599,C-2154
P-30,R-599,C-2164
P-30,R-600,C-2154
P-30,R-699,C-2154
P-30,R-700,C-2473
P-30,R-701,C-2474
P-30,R-701,C-2475
P-30,R-701,C-2476
P-30,R-701,C-2477
P-30,R-701,C-2478
P-30,R-701,C-2479
P-30,R-701,C-2480
P-30,R-701,C-2481
P-30,R-701,C-2482
P-30,R-701,C-2483
P-30,R-701,C-2484
P-30,R-701,C-2485
P-30,R-701,C-2486
P-30,R-701,C-2487
P-30,R-701,C-2488
P-30,R-701,C-2489
P-30,R-702,C-2472
P-30,R-702,C-2473
P-30,R-703,C-2492
P-30,R-703,C-2201
P-30,R-703,C-2493
P-30,R-703,C-2494
P-30,R-703,C-2495
P-30,R-703,C-2159
P-30,R-703,C-2496
P-30,R-703,C-2497
P-30,R-703,C-2498
P-30,R-703,C-2499
P-30,R-703,C-2500
P-30,R-703,C-2501
P-30,R-703,C-2502
P-30,R-703,C-2503
P-30,R-703,C-2504
P-30,R-703,C-2505
P-30,R-703,C-2506
P-30,R-703,C-2507
P-30,R-703,C-2508
P-30,R-703,C-2509
P-30,R-703,C-2510
P-30,R-703,C-2511
P-30,R-703,C-2512
P-30,R-703,C-2513
P-30,R-703,C-2514
P-30,R-703,C-2515
P-30,R-703,C-2516
P-30,R-703,C-2202
P-30,R-703,C-2517
P-30,R-703,C-2518
P-30,R-642,C-2201
P-30,R-642,C-2202
P-30,R-704,C-2163
P-30,R-704,C-2159
P-30,R-704,C-2519
P-30,R-704,C-2520
P-30,R-705,C-2153
P-30,R-705,C-2521
P-30,R-705,C-2522
P-30,R-706,C-2153
P-30,R-706,C-2159
P-30,R-706,C-2521
P-30,R-706,C-2522
P-30,R-707,C-2159
P-30,R-707,C-2523
P-30,R-707,C-2524
P-30,R-707,C-2525
P-30,R-707,C-2526
P-30,R-707,C-2527
P-30,R-707,C-2528
P-30,R-707,C-2529
P-30,R-707,C-2530
P-30,R-707,C-2531
P-30,R-707,C-2532
P-30,R-708,C-2533
P-30,R-708,C-2534
P-30,R-708,C-2535
P-30,R-708,C-2536
P-30,R-708,C-2159
P-30,R-708,C-2537
P-30,R-708,C-2538
P-30,R-708,C-2539
P-30,R-708,C-2540
P-30,R-708,C-2541
P-30,R-708,C-2542
P-30,R-708,C-2543
P-30,R-708,C-2544
P-30,R-708,C-2545
P-30,R-708,C-2546
P-30,R-708,C-2547
P-30,R-708,C-2548
P-30,R-708,C-2549
P-30,R-708,C-2550
P-30,R-709,C-2159
P-30,R-709,C-2551
P-30,R-709,C-2552
P-30,R-709,C-2553
P-30,R-709,C-2554
P-31,R-710,C-2256
P-31,R-710,C-2257
P-31,R-710,C-2258
P-31,R-710,C-2259
P-31,R-710,C-2260
P-31,R-593,C-2109
P-31,R-593,C-2110
P-31,R-593,C-2111
P-31,R-593,C-2112
P-31,R-593,C-2113
P-31,R-593,C-2114
P-31,R-593,C-2115
P-31,R-593,C-2116
P-31,R-593,C-2117
P-31,R-593,C-2118
P-31,R-593,C-2119
P-31,R-593,C-2120
P-31,R-593,C-2121
P-31,R-593,C-2122
P-31,R-593,C-2123
P-31,R-593,C-2124
P-31,R-593,C-2125
P-31,R-593,C-2126
P-31,R-711,C-2555
P-31,R-711,C-2556
P-31,R-711,C-2557
P-31,R-711,C-2558
P-31,R-711,C-2559
P-31,R-711,C-2560
P-31,R-711,C-2561
P-31,R-711,C-2562
P-31,R-594,C-2127
P-31,R-594,C-2128
P-31,R-594,C-2129
P-31,R-594,C-2130
P-31,R-594,C-2131
P-31,R-594,C-2132
P-31,R-594,C-2133
P-31,R-594,C-2134
P-31,R-594,C-2135
P-31,R-594,C-2136
P-31,R-594,C-2137
P-31,R-594,C-2138
P-31,R-594,C-2139
P-31,R-594,C-2140
P-31,R-594,C-2141
P-31,R-594,C-2142
P-31,R-594,C-2143
P-31,R-594,C-2144
P-31,R-594,C-2145
P-31,R-594,C-2146
P-31,R-594,C-2147
P-31,R-594,C-2148
P-31,R-712,C-2563
P-31,R-712,C-2564
P-31,R-712,C-2565
P-31,R-712,C-2566
P-31,R-713,C-2208
P-31,R-596,C-2153
P-31,R-596,C-2154
P-31,R-597,C-2155
P-31,R-597,C-2156
P-31,R-597,C-2154
P-31,R-597,C-2157
P-31,R-598,C-2158
P-31,R-598,C-2159
P-31,R-598,C-2160
P-31,R-598,C-2161
P-31,R-598,C-2162
P-31,R-714,C-2201
P-31,R-714,C-2202
P-31,R-599,C-2163
P-31,R-599,C-2154
P-31,R-599,C-2164
P-31,R-715,C-2256
P-31,R-715,C-2203
P-31,R-715,C-2567
P-31,R-715,C-2204
P-31,R-715,C-2257
P-31,R-715,C-2568
P-31,R-715,C-2569
P-31,R-715,C-2570
P-31,R-715,C-2258
P-31,R-715,C-2259
P-31,R-715,C-2260
P-31,R-600,C-2154
P-31,R-716,C-2203
P-31,R-716,C-2571
P-31,R-716,C-2572
P-31,R-716,C-2573
P-31,R-716,C-2574
P-31,R-716,C-2575
P-31,R-716,C-2576
P-31,R-716,C-2577
P-31,R-716,C-2578
P-31,R-716,C-2579
P-31,R-716,C-2580
P-31,R-716,C-2581
P-31,R-716,C-2582
P-31,R-716,C-2583
P-31,R-716,C-2584
P-31,R-716,C-2585
P-31,R-716,C-2586
P-31,R-716,C-2587
P-31,R-716,C-2588
P-31,R-716,C-2589
P-31,R-716,C-2590
P-31,R-716,C-2591
P-31,R-716,C-2592
P-31,R-716,C-2593
P-31,R-716,C-2594
P-31,R-716,C-2595
P-31,R-716,C-2596
P-31,R-716,C-2597
P-31,R-716,C-2598
P-31,R-716,C-2599
P-31,R-716,C-2600
P-31,R-716,C-2601
P-31,R-716,C-2602
P-31,R-716,C-2603
P-31,R-716,C-2604
P-31,R-716,C-2605
P-31,R-716,C-2606
P-31,R-716,C-2607
P-31,R-716,C-2608
P-31,R-716,C-2609
P-31,R-716,C-2610
P-31,R-716,C-2611
P-31,R-716,C-2612
P-31,R-717,C-2203
P-31,R-717,C-2204
P-31,R-717,C-2261
P-31,R-717,C-2163
P-31,R-717,C-2262
P-31,R-717,C-2613
P-31,R-718,C-2203
P-31,R-718,C-2204
P-31,R-719,C-2256
P-31,R-719,C-2257
P-31,R-719,C-2258
P-31,R-719,C-2259
P-31,R-719,C-2260
P-31,R-720,C-2614
P-31,R-721,C-28
P-31,R-722,C-2615
P-31,R-642,C-2201
P-31,R-642,C-2202
P-31,R-723,C-2616
P-31,R-723,C-2468
P-31,R-723,C-2617
P-31,R-723,C-2618
P-31,R-723,C-2469
P-31,R-723,C-2619
P-31,R-724,C-2154
P-31,R-725,C-2201
P-31,R-725,C-2153
P-31,R-725,C-2202
P-31,R-726,C-538
P-31,R-726,C-2312
P-31,R-726,C-2313
P-31,R-727,C-2155
P-31,R-727,C-2156
P-31,R-727,C-2154
P-31,R-727,C-2157
P-31,R-728,C-2201
P-31,R-728,C-2202
P-31,R-729,C-2620
P-31,R-729,C-2621
P-31,R-729,C-2622
P-31,R-729,C-2623
P-31,R-729,C-2624
P-31,R-729,C-2625
P-31,R-729,C-2626
P-31,R-729,C-2627
P-31,R-729,C-2628
P-31,R-730,C-2629
P-31,R-730,C-2630
P-31,R-730,C-2631
P-31,R-730,C-2632
P-31,R-731,C-2633
P-31,R-731,C-2634
P-31,R-731,C-2635
P-31,R-731,C-2636
P-31,R-731,C-2637
P-31,R-731,C-2638
P-31,R-731,C-2639
P-31,R-731,C-2640
P-31,R-731,C-2641
P-31,R-731,C-2642
P-31,R-731,C-2643
P-31,R-731,C-2644
P-31,R-731,C-2645
P-31,R-731,C-2646
P-31,R-731,C-2647
P-31,R-731,C-2648
P-31,R-731,C-2649
P-31,R-731,C-2650
P-31,R-731,C-2651
P-31,R-731,C-2652
P-31,R-731,C-2653
P-31,R-731,C-2654
P-31,R-731,C-2655
P-31,R-731,C-2656
P-31,R-731,C-2657
P-31,R-731,C-2658
P-31,R-731,C-2659
P-31,R-732,C-2660
P-31,R-733,C-2661
P-31,R-733,C-2662
P-32,R-734,C-2663
P-32,R-734,C-2664
P-32,R-734,C-2665
P-32,R-734,C-2666
P-32,R-735,C-2665
P-32,R-736,C-2665
P-32,R-737,C-2330
P-32,R-737,C-2331
P-32,R-737,C-2332
P-32,R-737,C-1541
P-32,R-737,C-1542
P-32,R-737,C-2343
P-32,R-737,C-2334
P-32,R-737,C-2335
P-32,R-737,C-2336
P-32,R-737,C-302
P-32,R-737,C-2337
P-32,R-737,C-2338
P-32,R-737,C-2339
P-32,R-737,C-2340
P-32,R-737,C-320
P-32,R-737,C-322
P-32,R-738,C-2330
P-32,R-738,C-2331
P-32,R-738,C-2332
P-32,R-738,C-2342
P-32,R-738,C-2343
P-32,R-738,C-2335
P-32,R-738,C-2344
P-32,R-739,C-127
P-32,R-739,C-2450
P-32,R-739,C-2667
P-32,R-739,C-2668
P-32,R-739,C-2669
P-32,R-740,C-629
P-32,R-740,C-630
P-32,R-740,C-233
P-32,R-741,C-1062
P-32,R-741,C-2665
P-32,R-741,C-2670
P-32,R-742,C-1078
P-32,R-743,C-2665
P-32,R-743,C-2671
P-32,R-743,C-2672
P-32,R-744,C-2673
P-32,R-744,C-2674
P-32,R-744,C-2675
P-32,R-329,C-1110
P-32,R-329,C-1111
P-32,R-745,C-28
P-32,R-746,C-2676
P-32,R-746,C-2677
P-32,R-746,C-244
P-33,R-747,C-2678
P-33,R-747,C-2679
P-33,R-747,C-2680
P-33,R-747,C-2681
P-33,R-747,C-2682
P-33,R-748,C-1455
P-33,R-748,C-1456
P-33,R-748,C-1457
P-33,R-749,C-1458
P-33,R-749,C-1459
P-33,R-749,C-1460
P-33,R-750,C-2683
P-33,R-750,C-2684
P-33,R-751,C-2685
P-33,R-751,C-2686
P-34,R-752,C-2687
P-34,R-752,C-2688
P-34,R-752,C-2689
P-34,R-752,C-2690
P-34,R-752,C-2691
P-34,R-753,C-2692
P-34,R-753,C-2693
P-34,R-754,C-28
P-34,R-755,C-2694
P-34,R-755,C-2695
P-35,R-756,C-2696
P-35,R-756,C-2697
P-35,R-756,C-2698
P-35,R-756,C-2699
P-35,R-756,C-2700
P-35,R-756,C-2701
P-35,R-756,C-2702
P-35,R-756,C-2703
P-35,R-756,C-2704
P-35,R-757,C-2705
P-35,R-757,C-2706
P-35,R-757,C-2707
P-35,R-757,C-2708
P-35,R-757,C-2709
P-35,R-758,C-2710
P-35,R-758,C-2711
P-35,R-759,C-2712
P-35,R-759,C-2713
P-35,R-759,C-2714
P-35,R-759,C-2715
P-35,R-759,C-2716
P-35,R-759,C-2717
P-35,R-759,C-2718
P-35,R-760,C-2719
P-35,R-760,C-2720
P-35,R-761,C-2721
P-35,R-761,C-2722
P-35,R-761,C-2723
P-35,R-761,C-2724
P-35,R-762,C-1455
P-35,R-762,C-1456
P-35,R-762,C-1457
P-35,R-763,C-2155
P-35,R-763,C-2156
P-35,R-763,C-2154
P-35,R-763,C-2157
P-35,R-764,C-2725
P-35,R-764,C-2701
P-35,R-764,C-2726
P-35,R-764,C-2727
P-35,R-765,C-1458
P-35,R-765,C-1459
P-35,R-765,C-1460
P-35,R-766,C-2728
P-35,R-766,C-2729
P-35,R-767,C-2730
P-35,R-767,C-2731
P-35,R-768,C-2732
P-35,R-768,C-2733
P-35,R-769,C-1455
P-35,R-769,C-1456
P-35,R-769,C-1457
P-35,R-770,C-1458
P-35,R-770,C-1459
P-35,R-770,C-1460
P-35,R-771,C-2734
P-35,R-771,C-2735
P-35,R-772,C-2736
P-35,R-773,C-2737
P-35,R-774,C-2738
P-35,R-775,C-2710
P-35,R-775,C-2711
P-35,R-775,C-2739
P-35,R-775,C-2740
P-35,R-775,C-2741
P-35,R-775,C-2742
P-35,R-776,C-2743
P-35,R-776,C-2744
P-35,R-777,C-1430
P-35,R-777,C-1431
P-35,R-777,C-1432
P-35,R-778,C-2745
P-35,R-778,C-2694
P-35,R-778,C-2695
P-35,R-779,C-2718
P-35,R-779,C-2746
P-35,R-779,C-2747
P-35,R-779,C-2748
P-36,R-780,C-2749
P-36,R-780,C-2750
P-36,R-780,C-2751
P-36,R-780,C-2752
P-36,R-780,C-2753
P-36,R-781,C-2749
P-36,R-781,C-2754
P-36,R-781,C-2755
P-36,R-781,C-2756
P-36,R-781,C-2757
P-36,R-782,C-2758
P-36,R-782,C-2759
P-36,R-783,C-2760
P-36,R-783,C-2761
P-36,R-675,C-2410
P-36,R-784,C-2762
P-36,R-784,C-2763
P-36,R-784,C-2764
P-36,R-784,C-2765
P-36,R-784,C-2766
P-36,R-784,C-2767
P-36,R-785,C-2768
P-36,R-785,C-2769
P-36,R-786,C-2770
P-37,R-143,C-625
P-37,R-143,C-626
P-37,R-143,C-627
P-37,R-143,C-628
P-37,R-143,C-481
P-37,R-143,C-482
P-37,R-143,C-145
P-37,R-143,C-146
P-37,R-145,C-629
P-37,R-145,C-630
P-37,R-145,C-233
P-37,R-152,C-98
P-37,R-152,C-99
P-37,R-152,C-100
P-37,R-525,C-1859
P-37,R-525,C-1860
P-37,R-525,C-1861
P-37,R-525,C-1575
P-37,R-525,C-1862
P-37,R-525,C-1863
P-37,R-525,C-1864
P-37,R-525,C-1865
P-37,R-787,C-1622
P-37,R-787,C-1623
P-37,R-787,C-1624
P-37,R-540,C-1811
P-37,R-540,C-1573
P-37,R-540,C-1627
P-37,R-540,C-1953
P-37,R-540,C-1612
P-37,R-540,C-1825
P-37,R-540,C-1614
P-37,R-540,C-1827
P-37,R-540,C-1954
P-37,R-540,C-1955
P-37,R-540,C-1956
P-37,R-540,C-1839
P-37,R-540,C-1615
P-37,R-540,C-1957
P-37,R-540,C-1958
P-37,R-540,C-1959
P-37,R-540,C-1960
P-37,R-540,C-1841
P-37,R-540,C-1842
P-37,R-788,C-2771
P-37,R-789,C-2772
P-37,R-159,C-28
P-37,R-790,C-2773
P-37,R-790,C-2774
P-37,R-790,C-2775
P-37,R-790,C-2776
P-37,R-790,C-2777
P-37,R-790,C-2778
P-37,R-790,C-2779
P-37,R-357,C-1220
P-37,R-357,C-1221
P-37,R-357,C-1222
P-37,R-357,C-1223
P-37,R-357,C-1224
P-37,R-357,C-1225
P-37,R-357,C-1226
P-37,R-357,C-1183
P-37,R-357,C-1227
P-37,R-357,C-1228
P-37,R-357,C-1229
P-37,R-357,C-1230
P-37,R-357,C-1231
P-37,R-357,C-1232
P-37,R-357,C-1233
P-37,R-357,C-1234
P-37,R-357,C-1235
P-37,R-357,C-1236
P-37,R-357,C-1237
P-37,R-357,C-1189
P-37,R-357,C-1238
P-37,R-357,C-1239
P-37,R-357,C-1240
P-37,R-357,C-1196
P-37,R-357,C-1197
P-37,R-357,C-1198
P-37,R-357,C-1199
P-37,R-357,C-1200
P-37,R-357,C-1201
P-37,R-357,C-1202
P-37,R-357,C-1203
P-37,R-357,C-1241
P-37,R-357,C-1204
P-37,R-357,C-1242
P-37,R-366,C-1179
P-37,R-366,C-1206
P-37,R-366,C-1182
P-37,R-366,C-1275
P-37,R-366,C-1276
P-37,R-366,C-1234
P-37,R-366,C-1277
P-37,R-366,C-1189
P-37,R-366,C-1238
P-37,R-366,C-1239
P-37,R-366,C-1196
P-37,R-366,C-1197
P-37,R-366,C-1198
P-37,R-366,C-1199
P-37,R-366,C-1200
P-37,R-366,C-1201
P-37,R-366,C-1202
P-37,R-366,C-1203
P-37,R-366,C-1278
P-37,R-366,C-1241
P-37,R-366,C-1204
P-37,R-366,C-1242
P-37,R-791,C-1205
P-37,R-791,C-1274
P-37,R-369,C-98
P-37,R-369,C-99
P-37,R-369,C-100
P-37,R-557,C-1807
P-37,R-557,C-1808
P-37,R-557,C-1810
P-37,R-557,C-1811
P-37,R-557,C-1812
P-37,R-557,C-1608
P-37,R-557,C-1610
P-37,R-557,C-1573
P-37,R-557,C-2035
P-37,R-557,C-1611
P-37,R-557,C-1627
P-37,R-557,C-1629
P-37,R-557,C-1577
P-37,R-557,C-1630
P-37,R-557,C-1631
P-37,R-557,C-1612
P-37,R-557,C-1823
P-37,R-557,C-1824
P-37,R-557,C-1825
P-37,R-557,C-1613
P-37,R-557,C-1614
P-37,R-557,C-1826
P-37,R-557,C-1827
P-37,R-557,C-1834
P-37,R-557,C-1581
P-37,R-557,C-1559
P-37,R-557,C-2036
P-37,R-557,C-2037
P-37,R-557,C-2038
P-37,R-557,C-2039
P-37,R-557,C-2040
P-37,R-557,C-2041
P-37,R-557,C-1841
P-37,R-557,C-1842
P-37,R-557,C-1843
P-37,R-371,C-1285
P-37,R-371,C-1286
P-37,R-371,C-249
P-37,R-371,C-1287
P-37,R-163,C-688
P-37,R-164,C-98
P-37,R-164,C-99
P-37,R-164,C-100
P-37,R-792,C-2780
P-37,R-792,C-286
P-37,R-792,C-287
P-37,R-792,C-406
P-37,R-373,C-1289
P-37,R-373,C-1112
P-37,R-373,C-1290
P-37,R-373,C-258
P-37,R-793,C-1289
P-37,R-793,C-1112
P-37,R-793,C-266
P-37,R-401,C-1289
P-37,R-401,C-1112
P-37,R-401,C-1290
P-37,R-401,C-258
P-37,R-374,C-1291
P-37,R-374,C-286
P-37,R-374,C-1112
P-37,R-374,C-1288
P-37,R-374,C-1292
P-37,R-374,C-1290
P-37,R-374,C-287
P-37,R-374,C-258
P-37,R-374,C-1293
P-37,R-374,C-1294
P-37,R-374,C-406
P-37,R-794,C-1291
P-37,R-794,C-286
P-37,R-794,C-1112
P-37,R-794,C-1288
P-37,R-794,C-1290
P-37,R-794,C-287
P-37,R-794,C-258
P-37,R-794,C-1293
P-37,R-794,C-1294
P-37,R-794,C-406
P-37,R-795,C-2781
P-37,R-795,C-1291
P-37,R-795,C-286
P-37,R-795,C-287
P-37,R-795,C-1293
P-37,R-795,C-1294
P-37,R-795,C-406
P-37,R-795,C-2782
P-37,R-376,C-1303
P-37,R-376,C-1304
P-37,R-376,C-1305
P-37,R-377,C-1303
P-37,R-377,C-1304
P-37,R-377,C-1305
P-37,R-377,C-1306
P-37,R-51,C-98
P-37,R-51,C-99
P-37,R-51,C-100
P-37,R-51,C-246
P-37,R-796,C-393
P-37,R-796,C-1823
P-37,R-796,C-1824
P-37,R-796,C-1826
P-37,R-797,C-1575
P-37,R-797,C-1884
P-37,R-797,C-1579
P-37,R-797,C-1886
P-37,R-797,C-1580
P-37,R-797,C-2783
P-37,R-798,C-1575
P-37,R-798,C-1579
P-37,R-798,C-2783
P-37,R-798,C-2784
P-37,R-181,C-447
P-37,R-181,C-448
P-37,R-181,C-449
P-37,R-181,C-233
P-37,R-181,C-728
P-37,R-393,C-1379
P-37,R-393,C-1380
P-37,R-393,C-747
P-37,R-183,C-127
P-37,R-183,C-733
P-37,R-183,C-742
P-37,R-183,C-441
P-37,R-183,C-743
P-37,R-183,C-735
P-37,R-183,C-744
P-37,R-183,C-745
P-37,R-183,C-746
P-37,R-183,C-747
P-37,R-183,C-741
P-37,R-183,C-748
P-37,R-403,C-127
P-37,R-403,C-1379
P-37,R-403,C-742
P-37,R-403,C-743
P-37,R-403,C-735
P-37,R-403,C-744
P-37,R-403,C-745
P-37,R-403,C-747
P-37,R-403,C-741
P-37,R-799,C-127
P-37,R-799,C-742
P-37,R-799,C-743
P-37,R-799,C-735
P-37,R-799,C-744
P-37,R-799,C-2785
P-37,R-799,C-747
P-37,R-799,C-741
P-37,R-185,C-477
P-37,R-185,C-478
P-37,R-185,C-749
P-37,R-185,C-457
P-37,R-185,C-458
P-37,R-185,C-750
P-37,R-185,C-751
P-37,R-186,C-481
P-37,R-186,C-482
P-37,R-194,C-233
P-37,R-194,C-401
P-37,R-194,C-402
P-37,R-394,C-468
P-37,R-394,C-469
P-37,R-394,C-471
P-37,R-394,C-472
P-37,R-394,C-473
P-37,R-394,C-474
P-37,R-394,C-475
P-37,R-394,C-476
P-38,R-525,C-1859
P-38,R-525,C-1860
P-38,R-525,C-1861
P-38,R-525,C-1575
P-38,R-525,C-1862
P-38,R-525,C-1863
P-38,R-525,C-1864
P-38,R-525,C-1865
P-38,R-527,C-1869
P-38,R-527,C-1870
P-38,R-527,C-1871
P-38,R-527,C-1575
P-38,R-527,C-1872
P-38,R-527,C-1873
P-38,R-527,C-1874
P-38,R-527,C-1875
P-38,R-531,C-1893
P-38,R-531,C-1894
P-38,R-531,C-1895
P-38,R-531,C-1573
P-38,R-531,C-1896
P-38,R-531,C-1897
P-38,R-531,C-1898
P-38,R-531,C-1899
P-38,R-531,C-1900
P-38,R-531,C-1629
P-38,R-531,C-1577
P-38,R-531,C-1630
P-38,R-531,C-1631
P-38,R-531,C-1901
P-38,R-531,C-1902
P-38,R-531,C-1903
P-38,R-531,C-1904
P-38,R-531,C-1905
P-38,R-531,C-1906
P-38,R-531,C-1581
P-38,R-531,C-1582
P-38,R-531,C-1583
P-38,R-531,C-1907
P-38,R-531,C-1908
P-38,R-531,C-1909
P-38,R-531,C-1910
P-38,R-531,C-1911
P-38,R-531,C-1912
P-38,R-531,C-1913
P-38,R-531,C-1914
P-38,R-531,C-1915
P-38,R-531,C-1916
P-38,R-531,C-1917
P-38,R-531,C-1918
P-38,R-531,C-1919
P-38,R-531,C-1920
P-38,R-531,C-1921
P-38,R-531,C-1922
P-38,R-531,C-1923
P-38,R-531,C-1924
P-38,R-531,C-1925
P-38,R-800,C-2786
P-38,R-800,C-2787
P-38,R-800,C-2788
P-38,R-800,C-2789
P-38,R-538,C-1637
P-38,R-538,C-1593
P-38,R-538,C-1639
P-38,R-538,C-1640
P-38,R-538,C-1641
P-38,R-538,C-1642
P-38,R-538,C-1621
P-38,R-538,C-1643
P-38,R-538,C-1648
P-38,R-538,C-1595
P-38,R-538,C-1653
P-38,R-538,C-1654
P-38,R-538,C-1655
P-38,R-538,C-1656
P-38,R-539,C-1637
P-38,R-539,C-1593
P-38,R-539,C-1639
P-38,R-539,C-1640
P-38,R-539,C-1641
P-38,R-539,C-1642
P-38,R-539,C-1946
P-38,R-539,C-1643
P-38,R-539,C-1947
P-38,R-539,C-1595
P-38,R-539,C-1948
P-38,R-539,C-1949
P-38,R-539,C-1950
P-38,R-539,C-1650
P-38,R-539,C-1651
P-38,R-539,C-1653
P-38,R-539,C-1654
P-38,R-539,C-1655
P-38,R-539,C-1656
P-38,R-539,C-1951
P-38,R-539,C-1952
P-38,R-801,C-1622
P-38,R-801,C-1899
P-38,R-801,C-1623
P-38,R-801,C-1624
P-38,R-456,C-1618
P-38,R-456,C-1575
P-38,R-456,C-1619
